objid,class,ra,dec,ra_deg,dec_deg,nvote,p_el_debiased,p_cs_debiased,image_path,source_url
587739407861153966,uncertain,13:18:36.46,+34:36:27.2,199.6519166667,34.6075555556,21,0.116,0.527,images\uncertain\587739407861153966.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=199.6519166667&dec=34.6075555556&scale=0.396&width=256&height=256&opt=
587725552268148999,elliptical,07:51:11.95,+44:11:37.6,117.7997916667,44.1937777778,33,0.97,0.0,images\elliptical\587725552268148999.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=117.7997916667&dec=44.1937777778&scale=0.396&width=256&height=256&opt=
587735348563083320,elliptical,10:26:01.18,+13:23:46.6,156.5049166667,13.3962777778,31,0.767,0.233,images\elliptical\587735348563083320.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=156.5049166667&dec=13.3962777778&scale=0.396&width=256&height=256&opt=
588011125453488323,elliptical,11:33:10.38,+63:11:18.9,173.2932500000,63.1885833333,25,0.88,0.0,images\elliptical\588011125453488323.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=173.2932500000&dec=63.1885833333&scale=0.396&width=256&height=256&opt=
587725551216820395,spiral,13:56:25.00,+65:11:27.7,209.1041666667,65.1910277778,51,0.092,0.818,images\spiral\587725551216820395.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=209.1041666667&dec=65.1910277778&scale=0.396&width=256&height=256&opt=
587739099133313143,uncertain,11:36:56.72,+38:05:06.8,174.2363333333,38.0852222222,64,0.679,0.279,images\uncertain\587739099133313143.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=174.2363333333&dec=38.0852222222&scale=0.396&width=256&height=256&opt=
587742772956299392,spiral,13:18:41.67,+15:50:22.4,199.6736250000,15.8395555556,56,0.206,0.75,images\spiral\587742772956299392.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=199.6736250000&dec=15.8395555556&scale=0.396&width=256&height=256&opt=
587742012756918403,uncertain,13:56:04.78,+19:46:34.2,209.0199166667,19.7761666667,32,0.409,0.045,images\uncertain\587742012756918403.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=209.0199166667&dec=19.7761666667&scale=0.396&width=256&height=256&opt=
587736976886923574,spiral,16:02:24.41,+24:05:57.3,240.6017083333,24.0992500000,28,0.106,0.894,images\spiral\587736976886923574.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=240.6017083333&dec=24.0992500000&scale=0.396&width=256&height=256&opt=
587727866716094610,uncertain,07:39:35.34,+33:21:47.3,114.8972500000,33.3631388889,58,0.757,0.07,images\uncertain\587727866716094610.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=114.8972500000&dec=33.3631388889&scale=0.396&width=256&height=256&opt=
587728670412177547,uncertain,07:39:03.21,+34:17:25.9,114.7633750000,34.2905277778,22,0.624,0.239,images\uncertain\587728670412177547.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=114.7633750000&dec=34.2905277778&scale=0.396&width=256&height=256&opt=
587738195041059064,spiral,08:00:43.84,+52:08:42.1,120.1826666667,52.1450277778,32,0.156,0.844,images\spiral\587738195041059064.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=120.1826666667&dec=52.1450277778&scale=0.396&width=256&height=256&opt=
588297864725790857,spiral,10:49:33.55,+45:31:33.7,162.3897916667,45.5260277778,33,0.032,0.968,images\spiral\588297864725790857.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=162.3897916667&dec=45.5260277778&scale=0.396&width=256&height=256&opt=
588017724407152750,uncertain,13:21:04.57,+06:35:22.2,200.2690416667,6.5895000000,50,0.403,0.468,images\uncertain\588017724407152750.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=200.2690416667&dec=6.5895000000&scale=0.396&width=256&height=256&opt=
587742567326613679,spiral,11:06:24.48,+18:25:18.8,166.6020000000,18.4218888889,25,0.44,0.52,images\spiral\587742567326613679.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=166.6020000000&dec=18.4218888889&scale=0.396&width=256&height=256&opt=
588017703474299082,elliptical,13:04:57.36,+12:06:44.6,196.2390000000,12.1123888889,31,0.839,0.065,images\elliptical\588017703474299082.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=196.2390000000&dec=12.1123888889&scale=0.396&width=256&height=256&opt=
588010359609884879,spiral,09:58:45.61,+04:17:40.4,149.6900416667,4.2945555556,57,0.416,0.529,images\spiral\588010359609884879.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=149.6900416667&dec=4.2945555556&scale=0.396&width=256&height=256&opt=
587727875306291285,uncertain,23:34:52.89,-09:35:31.4,353.7203750000,-9.5920555556,60,0.096,0.569,images\uncertain\587727875306291285.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=353.7203750000&dec=-9.5920555556&scale=0.396&width=256&height=256&opt=
588017116125790345,uncertain,13:58:34.32,+45:15:19.9,209.6430000000,45.2555277778,25,0.045,0.867,images\uncertain\588017116125790345.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=209.6430000000&dec=45.2555277778&scale=0.396&width=256&height=256&opt=
587728879269249115,uncertain,10:41:08.05,+03:47:17.9,160.2835416667,3.7883055556,30,0.216,0.749,images\uncertain\587728879269249115.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=160.2835416667&dec=3.7883055556&scale=0.396&width=256&height=256&opt=
587742575910977624,uncertain,13:13:06.16,+18:42:16.2,198.2756666667,18.7045000000,69,0.014,0.734,images\uncertain\587742575910977624.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=198.2756666667&dec=18.7045000000&scale=0.396&width=256&height=256&opt=
587741829121179799,uncertain,11:08:47.64,+23:46:53.0,167.1985000000,23.7813888889,28,0.429,0.461,images\uncertain\587741829121179799.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=167.1985000000&dec=23.7813888889&scale=0.396&width=256&height=256&opt=
587734949668847777,uncertain,10:39:11.48,+11:50:31.7,159.7978333333,11.8421388889,30,0.656,0.166,images\uncertain\587734949668847777.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=159.7978333333&dec=11.8421388889&scale=0.396&width=256&height=256&opt=
587728310173499470,uncertain,10:50:08.90,+03:24:31.2,162.5370833333,3.4086666667,62,0.308,0.451,images\uncertain\587728310173499470.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=162.5370833333&dec=3.4086666667&scale=0.396&width=256&height=256&opt=
588010358007070851,elliptical,11:10:38.86,+03:45:19.6,167.6619166667,3.7554444444,37,0.919,0.081,images\elliptical\588010358007070851.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=167.6619166667&dec=3.7554444444&scale=0.396&width=256&height=256&opt=
588017604144791639,elliptical,11:45:24.50,+44:05:02.6,176.3520833333,44.0840555556,33,0.848,0.0,images\elliptical\588017604144791639.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=176.3520833333&dec=44.0840555556&scale=0.396&width=256&height=256&opt=
587728930263597359,spiral,08:13:27.92,+38:04:16.1,123.3663333333,38.0711388889,28,0.108,0.892,images\spiral\587728930263597359.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=123.3663333333&dec=38.0711388889&scale=0.396&width=256&height=256&opt=
587732482216427636,elliptical,13:09:04.56,+48:28:33.5,197.2690000000,48.4759722222,39,0.897,0.077,images\elliptical\587732482216427636.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=197.2690000000&dec=48.4759722222&scale=0.396&width=256&height=256&opt=
587741391029731544,uncertain,08:42:48.03,+19:57:34.4,130.7001250000,19.9595555556,29,0.397,0.549,images\uncertain\587741391029731544.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=130.7001250000&dec=19.9595555556&scale=0.396&width=256&height=256&opt=
587735696991453286,uncertain,15:03:44.18,+50:27:52.9,225.9340833333,50.4646944444,32,0.345,0.531,images\uncertain\587735696991453286.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=225.9340833333&dec=50.4646944444&scale=0.396&width=256&height=256&opt=
588011123579945055,spiral,13:21:07.71,+61:30:06.9,200.2821250000,61.5019166667,31,0.536,0.464,images\spiral\588011123579945055.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=200.2821250000&dec=61.5019166667&scale=0.396&width=256&height=256&opt=
587742629056676011,spiral,14:02:56.10,+16:21:06.7,210.7337500000,16.3518611111,26,0.0,0.962,images\spiral\587742629056676011.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=210.7337500000&dec=16.3518611111&scale=0.396&width=256&height=256&opt=
588007004699754682,uncertain,08:34:41.39,+49:54:44.5,128.6724583333,49.9123611111,52,0.15,0.709,images\uncertain\588007004699754682.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=128.6724583333&dec=49.9123611111&scale=0.396&width=256&height=256&opt=
587736916756529326,elliptical,15:18:13.18,+11:27:20.6,229.5549166667,11.4557222222,32,0.899,0.038,images\elliptical\587736916756529326.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=229.5549166667&dec=11.4557222222&scale=0.396&width=256&height=256&opt=
587727178988585107,elliptical,00:21:02.77,-10:17:26.4,5.2615416667,-10.2906666667,32,0.938,0.0,images\elliptical\587727178988585107.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=5.2615416667&dec=-10.2906666667&scale=0.396&width=256&height=256&opt=
587739810486157516,spiral,14:07:58.98,+24:42:36.5,211.9957500000,24.7101388889,52,0.035,0.944,images\spiral\587739810486157516.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=211.9957500000&dec=24.7101388889&scale=0.396&width=256&height=256&opt=
587733080271093887,uncertain,11:00:45.46,+53:07:19.0,165.1894166667,53.1219444444,44,0.906,0.071,images\uncertain\587733080271093887.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=165.1894166667&dec=53.1219444444&scale=0.396&width=256&height=256&opt=
587738948268654777,elliptical,07:57:48.99,+19:56:16.3,119.4541250000,19.9378611111,22,0.909,0.045,images\elliptical\587738948268654777.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=119.4541250000&dec=19.9378611111&scale=0.396&width=256&height=256&opt=
588017703457783864,spiral,10:30:39.00,+10:58:02.5,157.6625000000,10.9673611111,30,0.089,0.861,images\spiral\588017703457783864.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=157.6625000000&dec=10.9673611111&scale=0.396&width=256&height=256&opt=
587739302611386442,uncertain,13:14:19.02,+33:17:52.0,198.5792500000,33.2977777778,47,0.094,0.881,images\uncertain\587739302611386442.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=198.5792500000&dec=33.2977777778&scale=0.396&width=256&height=256&opt=
587739156581908555,spiral,10:14:11.07,+32:13:35.7,153.5461250000,32.2265833333,38,0.075,0.801,images\spiral\587739156581908555.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=153.5461250000&dec=32.2265833333&scale=0.396&width=256&height=256&opt=
588010877687300210,spiral,12:17:49.07,+03:51:16.8,184.4544583333,3.8546666667,57,0.169,0.778,images\spiral\588010877687300210.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=184.4544583333&dec=3.8546666667&scale=0.396&width=256&height=256&opt=
587728920057610419,spiral,14:16:05.69,+62:54:34.9,214.0237083333,62.9096944444,34,0.045,0.919,images\spiral\587728920057610419.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=214.0237083333&dec=62.9096944444&scale=0.396&width=256&height=256&opt=
587735664772710597,spiral,14:55:51.53,+49:38:51.0,223.9647083333,49.6475000000,34,0.0,1.0,images\spiral\587735664772710597.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=223.9647083333&dec=49.6475000000&scale=0.396&width=256&height=256&opt=
588010878764056722,uncertain,12:45:34.76,+04:44:35.6,191.3948333333,4.7432222222,55,0.831,0.11,images\uncertain\588010878764056722.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=191.3948333333&dec=4.7432222222&scale=0.396&width=256&height=256&opt=
588017979409105098,uncertain,08:38:53.68,+26:03:39.9,129.7236666667,26.0610833333,33,0.505,0.191,images\uncertain\588017979409105098.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=129.7236666667&dec=26.0610833333&scale=0.396&width=256&height=256&opt=
587739098060161132,elliptical,11:44:13.90,+37:28:00.0,176.0579166667,37.4666666667,36,0.72,0.28,images\elliptical\587739098060161132.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=176.0579166667&dec=37.4666666667&scale=0.396&width=256&height=256&opt=
587737826212184414,spiral,08:00:32.31,+49:06:41.0,120.1346250000,49.1113888889,31,0.094,0.829,images\spiral\587737826212184414.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=120.1346250000&dec=49.1113888889&scale=0.396&width=256&height=256&opt=
587741819454554287,elliptical,09:56:29.99,+19:47:30.3,149.1249583333,19.7917500000,19,0.842,0.0,images\elliptical\587741819454554287.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=149.1249583333&dec=19.7917500000&scale=0.396&width=256&height=256&opt=
588018090544267570,elliptical,16:03:48.09,+31:26:46.5,240.9503750000,31.4462500000,39,0.799,0.121,images\elliptical\588018090544267570.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=240.9503750000&dec=31.4462500000&scale=0.396&width=256&height=256&opt=
587727179528667282,elliptical,00:50:54.17,-09:51:53.5,12.7257083333,-9.8648611111,28,0.893,0.0,images\elliptical\587727179528667282.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=12.7257083333&dec=-9.8648611111&scale=0.396&width=256&height=256&opt=
587739707406483641,uncertain,13:48:42.89,+27:56:44.0,207.1787083333,27.9455555556,34,0.482,0.308,images\uncertain\587739707406483641.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=207.1787083333&dec=27.9455555556&scale=0.396&width=256&height=256&opt=
588017625071878289,uncertain,10:21:41.87,+39:51:36.6,155.4244583333,39.8601666667,23,0.751,0.162,images\uncertain\588017625071878289.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=155.4244583333&dec=39.8601666667&scale=0.396&width=256&height=256&opt=
587725818032488660,elliptical,15:09:11.43,+61:16:04.4,227.2976250000,61.2678888889,44,0.955,0.0,images\elliptical\587725818032488660.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=227.2976250000&dec=61.2678888889&scale=0.396&width=256&height=256&opt=
587739407868559527,elliptical,14:36:35.44,+30:43:42.8,219.1476666667,30.7285555556,38,0.842,0.053,images\elliptical\587739407868559527.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=219.1476666667&dec=30.7285555556&scale=0.396&width=256&height=256&opt=
587739828212662430,uncertain,16:02:13.02,+16:25:34.4,240.5542500000,16.4262222222,22,0.136,0.727,images\uncertain\587739828212662430.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=240.5542500000&dec=16.4262222222&scale=0.396&width=256&height=256&opt=
587736808836497571,elliptical,13:32:14.20,+14:28:52.8,203.0591666667,14.4813333333,36,0.917,0.028,images\elliptical\587736808836497571.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=203.0591666667&dec=14.4813333333&scale=0.396&width=256&height=256&opt=
588017111287726114,elliptical,10:29:35.57,+44:07:07.1,157.3982083333,44.1186388889,23,0.913,0.0,images\elliptical\588017111287726114.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=157.3982083333&dec=44.1186388889&scale=0.396&width=256&height=256&opt=
587741490354192890,elliptical,08:24:59.31,+16:49:00.5,126.2471250000,16.8168055556,34,0.882,0.0,images\elliptical\587741490354192890.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=126.2471250000&dec=16.8168055556&scale=0.396&width=256&height=256&opt=
587742188832227496,uncertain,12:27:26.07,+23:48:00.2,186.8586250000,23.8000555556,43,0.442,0.047,images\uncertain\587742188832227496.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=186.8586250000&dec=23.8000555556&scale=0.396&width=256&height=256&opt=
587742549601616027,uncertain,13:46:34.76,+17:38:07.5,206.6448333333,17.6354166667,55,0.473,0.426,images\uncertain\587742549601616027.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=206.6448333333&dec=17.6354166667&scale=0.396&width=256&height=256&opt=
587742015423185007,spiral,10:57:57.65,+22:18:25.0,164.4902083333,22.3069444444,61,0.227,0.741,images\spiral\587742015423185007.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=164.4902083333&dec=22.3069444444&scale=0.396&width=256&height=256&opt=
588017979980382294,elliptical,14:54:34.72,+34:12:17.4,223.6446666667,34.2048333333,34,0.824,0.118,images\elliptical\588017979980382294.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=223.6446666667&dec=34.2048333333&scale=0.396&width=256&height=256&opt=
587735240107360438,elliptical,09:47:22.44,+37:31:14.2,146.8435000000,37.5206111111,53,0.962,0.038,images\elliptical\587735240107360438.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=146.8435000000&dec=37.5206111111&scale=0.396&width=256&height=256&opt=
587739407844638867,elliptical,10:17:36.04,+31:33:04.0,154.4001666667,31.5511111111,36,0.917,0.028,images\elliptical\587739407844638867.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=154.4001666667&dec=31.5511111111&scale=0.396&width=256&height=256&opt=
587739844321870118,spiral,16:20:54.69,+12:32:27.6,245.2278750000,12.5410000000,26,0.0,0.962,images\spiral\587739844321870118.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=245.2278750000&dec=12.5410000000&scale=0.396&width=256&height=256&opt=
587738569774334146,uncertain,11:52:08.44,+15:12:42.5,178.0351666667,15.2118055556,34,0.201,0.726,images\uncertain\587738569774334146.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=178.0351666667&dec=15.2118055556&scale=0.396&width=256&height=256&opt=
587733412066426973,uncertain,16:05:10.89,+39:27:30.2,241.2953750000,39.4583888889,53,0.64,0.256,images\uncertain\587733412066426973.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=241.2953750000&dec=39.4583888889&scale=0.396&width=256&height=256&opt=
587731511549296859,elliptical,03:53:08.92,-00:50:44.9,58.2871666667,-0.8458055556,28,0.837,0.055,images\elliptical\587731511549296859.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=58.2871666667&dec=-0.8458055556&scale=0.396&width=256&height=256&opt=
587735742613553472,elliptical,15:37:10.04,+34:46:21.7,234.2918333333,34.7726944444,36,1.0,0.0,images\elliptical\587735742613553472.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=234.2918333333&dec=34.7726944444&scale=0.396&width=256&height=256&opt=
587725470671700244,elliptical,09:01:54.81,+55:03:54.4,135.4783750000,55.0651111111,30,1.0,0.0,images\elliptical\587725470671700244.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=135.4783750000&dec=55.0651111111&scale=0.396&width=256&height=256&opt=
588017978914308423,spiral,16:03:52.21,+25:14:46.9,240.9675416667,25.2463611111,27,0.165,0.779,images\spiral\588017978914308423.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=240.9675416667&dec=25.2463611111&scale=0.396&width=256&height=256&opt=
587725551728263185,elliptical,07:34:27.16,+38:00:19.7,113.6131666667,38.0054722222,30,0.833,0.033,images\elliptical\587725551728263185.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=113.6131666667&dec=38.0054722222&scale=0.396&width=256&height=256&opt=
